date,cases,cartodb_id,province,weekinmonth,monthname,timeframe
7/3/20,0,12,Nunavut,1,July,July-W1
7/4/20,8259,4,Alberta,1,July,July-W1
7/4/20,2947,6,British Columbia,1,July,July-W1
7/4/20,325,10,Manitoba,1,July,July-W1
7/4/20,165,7,New Brunswick,1,July,July-W1
7/4/20,261,5,Newfoundland and Labrador,1,July,July-W1
7/4/20,5,13,Northwest Territories,1,July,July-W1
7/4/20,1064,2,Nova Scotia,1,July,July-W1
7/4/20,37525,11,Ontario,1,July,July-W1
7/4/20,30,8,Prince Edward Island,1,July,July-W1
7/4/20,55784,1,Quebec,1,July,July-W1
7/4/20,796,3,Saskatchewan,1,July,July-W1
7/4/20,11,9,Yukon,1,July,July-W1
7/4/20,0,12,Nunavut,1,July,July-W1
7/5/20,8259,4,Alberta,1,July,July-W1
7/5/20,2947,6,British Columbia,1,July,July-W1
7/5/20,325,10,Manitoba,1,July,July-W1
7/5/20,165,7,New Brunswick,1,July,July-W1
7/5/20,261,5,Newfoundland and Labrador,1,July,July-W1
7/5/20,5,13,Northwest Territories,1,July,July-W1
7/5/20,1064,2,Nova Scotia,1,July,July-W1
7/5/20,37653,11,Ontario,1,July,July-W1
7/5/20,32,8,Prince Edward Island,1,July,July-W1
7/5/20,55863,1,Quebec,1,July,July-W1
7/5/20,796,3,Saskatchewan,1,July,July-W1
7/5/20,11,9,Yukon,1,July,July-W1
7/5/20,0,12,Nunavut,1,July,July-W1
7/6/20,8389,4,Alberta,1,July,July-W1
7/6/20,2978,6,British Columbia,1,July,July-W1
7/6/20,325,10,Manitoba,1,July,July-W1
7/6/20,165,7,New Brunswick,1,July,July-W1
7/6/20,261,5,Newfoundland and Labrador,1,July,July-W1
7/6/20,5,13,Northwest Territories,1,July,July-W1
7/6/20,1065,2,Nova Scotia,1,July,July-W1
7/6/20,37829,11,Ontario,1,July,July-W1
7/6/20,32,8,Prince Edward Island,1,July,July-W1
7/6/20,55937,1,Quebec,1,July,July-W1
7/6/20,805,3,Saskatchewan,1,July,July-W1
7/6/20,11,9,Yukon,1,July,July-W1
7/6/20,0,12,Nunavut,1,July,July-W1
7/7/20,8436,4,Alberta,1,July,July-W1
7/7/20,2990,6,British Columbia,1,July,July-W1
7/7/20,325,10,Manitoba,1,July,July-W1
7/7/20,165,7,New Brunswick,1,July,July-W1
7/7/20,261,5,Newfoundland and Labrador,1,July,July-W1
7/7/20,5,13,Northwest Territories,1,July,July-W1
7/7/20,1065,2,Nova Scotia,1,July,July-W1
7/7/20,37917,11,Ontario,1,July,July-W1
7/7/20,32,8,Prince Edward Island,1,July,July-W1
7/7/20,55997,1,Quebec,1,July,July-W1
7/7/20,806,3,Saskatchewan,1,July,July-W1
7/7/20,11,9,Yukon,1,July,July-W1
7/7/20,0,12,Nunavut,1,July,July-W1
7/8/20,8482,4,Alberta,2,July,July-W2
7/8/20,3008,6,British Columbia,2,July,July-W2
7/8/20,325,10,Manitoba,2,July,July-W2
7/8/20,165,7,New Brunswick,2,July,July-W2
7/8/20,261,5,Newfoundland and Labrador,2,July,July-W2
7/8/20,5,13,Northwest Territories,2,July,July-W2
7/8/20,1066,2,Nova Scotia,2,July,July-W2
7/8/20,38079,11,Ontario,2,July,July-W2
7/8/20,32,8,Prince Edward Island,2,July,July-W2
7/8/20,56079,1,Quebec,2,July,July-W2
7/8/20,808,3,Saskatchewan,2,July,July-W2
7/8/20,11,9,Yukon,2,July,July-W2
7/8/20,0,12,Nunavut,2,July,July-W2
7/9/20,8519,4,Alberta,2,July,July-W2
7/9/20,3028,6,British Columbia,2,July,July-W2
7/9/20,325,10,Manitoba,2,July,July-W2
7/9/20,166,7,New Brunswick,2,July,July-W2
7/9/20,261,5,Newfoundland and Labrador,2,July,July-W2
7/9/20,5,13,Northwest Territories,2,July,July-W2
7/9/20,1066,2,Nova Scotia,2,July,July-W2
7/9/20,38200,11,Ontario,2,July,July-W2
7/9/20,33,8,Prince Edward Island,2,July,July-W2
7/9/20,56216,1,Quebec,2,July,July-W2
7/9/20,813,3,Saskatchewan,2,July,July-W2
7/9/20,11,9,Yukon,2,July,July-W2
7/9/20,0,12,Nunavut,2,July,July-W2
7/10/20,8596,4,Alberta,2,July,July-W2
7/10/20,3053,6,British Columbia,2,July,July-W2
7/10/20,325,10,Manitoba,2,July,July-W2
7/10/20,166,7,New Brunswick,2,July,July-W2
7/10/20,262,5,Newfoundland and Labrador,2,July,July-W2
7/10/20,5,13,Northwest Territories,2,July,July-W2
7/10/20,1066,2,Nova Scotia,2,July,July-W2
7/10/20,38323,11,Ontario,2,July,July-W2
7/10/20,33,8,Prince Edward Island,2,July,July-W2
7/10/20,56316,1,Quebec,2,July,July-W2
7/10/20,815,3,Saskatchewan,2,July,July-W2
7/10/20,11,9,Yukon,2,July,July-W2
7/10/20,0,12,Nunavut,2,July,July-W2
7/11/20,8596,4,Alberta,2,July,July-W2
7/11/20,3053,6,British Columbia,2,July,July-W2
7/11/20,325,10,Manitoba,2,July,July-W2
7/11/20,166,7,New Brunswick,2,July,July-W2
7/11/20,262,5,Newfoundland and Labrador,2,July,July-W2
7/11/20,5,13,Northwest Territories,2,July,July-W2
7/11/20,1066,2,Nova Scotia,2,July,July-W2
7/11/20,38398,11,Ontario,2,July,July-W2
7/11/20,33,8,Prince Edward Island,2,July,July-W2
7/11/20,56407,1,Quebec,2,July,July-W2
7/11/20,815,3,Saskatchewan,2,July,July-W2
7/11/20,11,9,Yukon,2,July,July-W2
7/11/20,0,12,Nunavut,2,July,July-W2
7/12/20,8596,4,Alberta,2,July,July-W2
7/12/20,3053,6,British Columbia,2,July,July-W2
7/12/20,325,10,Manitoba,2,July,July-W2
7/12/20,166,7,New Brunswick,2,July,July-W2
7/12/20,262,5,Newfoundland and Labrador,2,July,July-W2
7/12/20,5,13,Northwest Territories,2,July,July-W2
7/12/20,1066,2,Nova Scotia,2,July,July-W2
7/12/20,38481,11,Ontario,2,July,July-W2
7/12/20,34,8,Prince Edward Island,2,July,July-W2
7/12/20,56521,1,Quebec,2,July,July-W2
7/12/20,815,3,Saskatchewan,2,July,July-W2
7/12/20,11,9,Yukon,2,July,July-W2
7/12/20,0,12,Nunavut,2,July,July-W2
7/13/20,8826,4,Alberta,2,July,July-W2
7/13/20,3053,6,British Columbia,2,July,July-W2
7/13/20,325,10,Manitoba,2,July,July-W2
7/13/20,166,7,New Brunswick,2,July,July-W2
7/13/20,262,5,Newfoundland and Labrador,2,July,July-W2
7/13/20,5,13,Northwest Territories,2,July,July-W2
7/13/20,1066,2,Nova Scotia,2,July,July-W2
7/13/20,38730,11,Ontario,2,July,July-W2
7/13/20,35,8,Prince Edward Island,2,July,July-W2
7/13/20,56621,1,Quebec,2,July,July-W2
7/13/20,871,3,Saskatchewan,2,July,July-W2
7/13/20,11,9,Yukon,2,July,July-W2
7/13/20,0,12,Nunavut,2,July,July-W2
7/14/20,8912,4,Alberta,2,July,July-W2
7/14/20,3128,6,British Columbia,2,July,July-W2
7/14/20,330,10,Manitoba,2,July,July-W2
7/14/20,167,7,New Brunswick,2,July,July-W2
7/14/20,262,5,Newfoundland and Labrador,2,July,July-W2
7/14/20,5,13,Northwest Territories,2,July,July-W2
7/14/20,1066,2,Nova Scotia,2,July,July-W2
7/14/20,38814,11,Ontario,2,July,July-W2
7/14/20,36,8,Prince Edward Island,2,July,July-W2
7/14/20,56730,1,Quebec,2,July,July-W2
7/14/20,876,3,Saskatchewan,2,July,July-W2
7/14/20,11,9,Yukon,2,July,July-W2
7/14/20,0,12,Nunavut,2,July,July-W2
7/15/20,8994,4,Alberta,3,July,July-W3
7/15/20,3149,6,British Columbia,3,July,July-W3
7/15/20,330,10,Manitoba,3,July,July-W3
7/15/20,168,7,New Brunswick,3,July,July-W3
7/15/20,262,5,Newfoundland and Labrador,3,July,July-W3
7/15/20,5,13,Northwest Territories,3,July,July-W3
7/15/20,1067,2,Nova Scotia,3,July,July-W3
7/15/20,38918,11,Ontario,3,July,July-W3
7/15/20,36,8,Prince Edward Island,3,July,July-W3
7/15/20,56859,1,Quebec,3,July,July-W3
7/15/20,881,3,Saskatchewan,3,July,July-W3
7/15/20,11,9,Yukon,3,July,July-W3
7/15/20,0,12,Nunavut,3,July,July-W3
7/16/20,9114,4,Alberta,3,July,July-W3
7/16/20,3170,6,British Columbia,3,July,July-W3
7/16/20,331,10,Manitoba,3,July,July-W3
7/16/20,168,7,New Brunswick,3,July,July-W3
7/16/20,262,5,Newfoundland and Labrador,3,July,July-W3
7/16/20,5,13,Northwest Territories,3,July,July-W3
7/16/20,1067,2,Nova Scotia,3,July,July-W3
7/16/20,39043,11,Ontario,3,July,July-W3
7/16/20,36,8,Prince Edward Island,3,July,July-W3
7/16/20,57001,1,Quebec,3,July,July-W3
7/16/20,923,3,Saskatchewan,3,July,July-W3
7/16/20,11,9,Yukon,3,July,July-W3
7/16/20,0,12,Nunavut,3,July,July-W3
7/17/20,9219,4,Alberta,3,July,July-W3
7/17/20,3198,6,British Columbia,3,July,July-W3
7/17/20,336,10,Manitoba,3,July,July-W3
7/17/20,168,7,New Brunswick,3,July,July-W3
7/17/20,262,5,Newfoundland and Labrador,3,July,July-W3
7/17/20,5,13,Northwest Territories,3,July,July-W3
7/17/20,1067,2,Nova Scotia,3,July,July-W3
7/17/20,39164,11,Ontario,3,July,July-W3
7/17/20,36,8,Prince Edward Island,3,July,July-W3
7/17/20,57142,1,Quebec,3,July,July-W3
7/17/20,936,3,Saskatchewan,3,July,July-W3
7/17/20,13,9,Yukon,3,July,July-W3
7/17/20,0,12,Nunavut,3,July,July-W3
7/18/20,9219,4,Alberta,3,July,July-W3
7/18/20,3198,6,British Columbia,3,July,July-W3
7/18/20,337,10,Manitoba,3,July,July-W3
7/18/20,168,7,New Brunswick,3,July,July-W3
7/18/20,262,5,Newfoundland and Labrador,3,July,July-W3
7/18/20,5,13,Northwest Territories,3,July,July-W3
7/18/20,1067,2,Nova Scotia,3,July,July-W3
7/18/20,39316,11,Ontario,3,July,July-W3
7/18/20,36,8,Prince Edward Island,3,July,July-W3
7/18/20,57300,1,Quebec,3,July,July-W3
7/18/20,941,3,Saskatchewan,3,July,July-W3
7/18/20,13,9,Yukon,3,July,July-W3
7/18/20,0,12,Nunavut,3,July,July-W3
7/19/20,9219,4,Alberta,3,July,July-W3
7/19/20,3198,6,British Columbia,3,July,July-W3
7/19/20,343,10,Manitoba,3,July,July-W3
7/19/20,169,7,New Brunswick,3,July,July-W3
7/19/20,262,5,Newfoundland and Labrador,3,July,July-W3
7/19/20,5,13,Northwest Territories,3,July,July-W3
7/19/20,1067,2,Nova Scotia,3,July,July-W3
7/19/20,39434,11,Ontario,3,July,July-W3
7/19/20,36,8,Prince Edward Island,3,July,July-W3
7/19/20,57466,1,Quebec,3,July,July-W3
7/19/20,943,3,Saskatchewan,3,July,July-W3
7/19/20,13,9,Yukon,3,July,July-W3
7/19/20,0,12,Nunavut,3,July,July-W3
7/20/20,9587,4,Alberta,3,July,July-W3
7/20/20,3300,6,British Columbia,3,July,July-W3
7/20/20,354,10,Manitoba,3,July,July-W3
7/20/20,170,7,New Brunswick,3,July,July-W3
7/20/20,262,5,Newfoundland and Labrador,3,July,July-W3
7/20/20,5,13,Northwest Territories,3,July,July-W3
7/20/20,1067,2,Nova Scotia,3,July,July-W3
7/20/20,39553,11,Ontario,3,July,July-W3
7/20/20,36,8,Prince Edward Island,3,July,July-W3
7/20/20,57616,1,Quebec,3,July,July-W3
7/20/20,962,3,Saskatchewan,3,July,July-W3
7/20/20,13,9,Yukon,3,July,July-W3
7/20/20,0,12,Nunavut,3,July,July-W3
7/21/20,9728,4,Alberta,3,July,July-W3
7/21/20,3328,6,British Columbia,3,July,July-W3
7/21/20,366,10,Manitoba,3,July,July-W3
7/21/20,170,7,New Brunswick,3,July,July-W3
7/21/20,263,5,Newfoundland and Labrador,3,July,July-W3
7/21/20,5,13,Northwest Territories,3,July,July-W3
7/21/20,1067,2,Nova Scotia,3,July,July-W3
7/21/20,39718,11,Ontario,3,July,July-W3
7/21/20,36,8,Prince Edward Island,3,July,July-W3
7/21/20,57796,1,Quebec,3,July,July-W3
7/21/20,970,3,Saskatchewan,3,July,July-W3
7/21/20,13,9,Yukon,3,July,July-W3
7/21/20,0,12,Nunavut,3,July,July-W3
7/22/20,9728,4,Alberta,4,July,July-W4
7/22/20,3328,6,British Columbia,4,July,July-W4
7/22/20,374,10,Manitoba,4,July,July-W4
7/22/20,170,7,New Brunswick,4,July,July-W4
7/22/20,264,5,Newfoundland and Labrador,4,July,July-W4
7/22/20,5,13,Northwest Territories,4,July,July-W4
7/22/20,1067,2,Nova Scotia,4,July,July-W4
7/22/20,39824,11,Ontario,4,July,July-W4
7/22/20,36,8,Prince Edward Island,4,July,July-W4
7/22/20,57938,1,Quebec,4,July,July-W4
7/22/20,1030,3,Saskatchewan,4,July,July-W4
7/22/20,13,9,Yukon,4,July,July-W4
7/22/20,0,12,Nunavut,4,July,July-W4
7/23/20,9975,4,Alberta,4,July,July-W4
7/23/20,3392,6,British Columbia,4,July,July-W4
7/23/20,375,10,Manitoba,4,July,July-W4
7/23/20,170,7,New Brunswick,4,July,July-W4
7/23/20,264,5,Newfoundland and Labrador,4,July,July-W4
7/23/20,5,13,Northwest Territories,4,July,July-W4
7/23/20,1067,2,Nova Scotia,4,July,July-W4
7/23/20,39936,11,Ontario,4,July,July-W4
7/23/20,36,8,Prince Edward Island,4,July,July-W4
7/23/20,58080,1,Quebec,4,July,July-W4
7/23/20,1072,3,Saskatchewan,4,July,July-W4
7/23/20,13,9,Yukon,4,July,July-W4
7/23/20,0,12,Nunavut,4,July,July-W4
7/24/20,10086,4,Alberta,4,July,July-W4
7/24/20,3392,6,British Columbia,4,July,July-W4
7/24/20,384,10,Manitoba,4,July,July-W4
7/24/20,170,7,New Brunswick,4,July,July-W4
7/24/20,265,5,Newfoundland and Labrador,4,July,July-W4
7/24/20,5,13,Northwest Territories,4,July,July-W4
7/24/20,1067,2,Nova Scotia,4,July,July-W4
7/24/20,40341,11,Ontario,4,July,July-W4
7/24/20,36,8,Prince Edward Island,4,July,July-W4
7/24/20,58243,1,Quebec,4,July,July-W4
7/24/20,1099,3,Saskatchewan,4,July,July-W4
7/24/20,14,9,Yukon,4,July,July-W4
7/24/20,0,12,Nunavut,4,July,July-W4
7/25/20,10086,4,Alberta,4,July,July-W4
7/25/20,3419,6,British Columbia,4,July,July-W4
7/25/20,388,10,Manitoba,4,July,July-W4
7/25/20,170,7,New Brunswick,4,July,July-W4
7/25/20,265,5,Newfoundland and Labrador,4,July,July-W4
7/25/20,5,13,Northwest Territories,4,July,July-W4
7/25/20,1067,2,Nova Scotia,4,July,July-W4
7/25/20,40457,11,Ontario,4,July,July-W4
7/25/20,36,8,Prince Edward Island,4,July,July-W4
7/25/20,58414,1,Quebec,4,July,July-W4
7/25/20,1136,3,Saskatchewan,4,July,July-W4
7/25/20,14,9,Yukon,4,July,July-W4
7/25/20,0,12,Nunavut,4,July,July-W4
7/26/20,10086,4,Alberta,4,July,July-W4
7/26/20,3419,6,British Columbia,4,July,July-W4
7/26/20,394,10,Manitoba,4,July,July-W4
7/26/20,170,7,New Brunswick,4,July,July-W4
7/26/20,266,5,Newfoundland and Labrador,4,July,July-W4
7/26/20,5,13,Northwest Territories,4,July,July-W4
7/26/20,1067,2,Nova Scotia,4,July,July-W4
7/26/20,40558,11,Ontario,4,July,July-W4
7/26/20,36,8,Prince Edward Island,4,July,July-W4
7/26/20,58583,1,Quebec,4,July,July-W4
7/26/20,1178,3,Saskatchewan,4,July,July-W4
7/26/20,14,9,Yukon,4,July,July-W4
7/26/20,0,12,Nunavut,4,July,July-W4
7/27/20,10390,4,Alberta,4,July,July-W4
7/27/20,3500,6,British Columbia,4,July,July-W4
7/27/20,400,10,Manitoba,4,July,July-W4
7/27/20,170,7,New Brunswick,4,July,July-W4
7/27/20,266,5,Newfoundland and Labrador,4,July,July-W4
7/27/20,5,13,Northwest Territories,4,July,July-W4
7/27/20,1067,2,Nova Scotia,4,July,July-W4
7/27/20,40673,11,Ontario,4,July,July-W4
7/27/20,36,8,Prince Edward Island,4,July,July-W4
7/27/20,58728,1,Quebec,4,July,July-W4
7/27/20,1209,3,Saskatchewan,4,July,July-W4
7/27/20,14,9,Yukon,4,July,July-W4
7/27/20,0,12,Nunavut,4,July,July-W4
7/28/20,10470,4,Alberta,4,July,July-W4
7/28/20,3523,6,British Columbia,4,July,July-W4
7/28/20,405,10,Manitoba,4,July,July-W4
7/28/20,170,7,New Brunswick,4,July,July-W4
7/28/20,266,5,Newfoundland and Labrador,4,July,July-W4
7/28/20,5,13,Northwest Territories,4,July,July-W4
7/28/20,1067,2,Nova Scotia,4,July,July-W4
7/28/20,40787,11,Ontario,4,July,July-W4
7/28/20,36,8,Prince Edward Island,4,July,July-W4
7/28/20,58897,1,Quebec,4,July,July-W4
7/28/20,1218,3,Saskatchewan,4,July,July-W4
7/28/20,14,9,Yukon,4,July,July-W4
7/28/20,0,12,Nunavut,4,July,July-W4
7/29/20,10603,4,Alberta,4,July,July-W4
7/29/20,3562,6,British Columbia,4,July,July-W4
7/29/20,407,10,Manitoba,4,July,July-W4
7/29/20,170,7,New Brunswick,4,July,July-W4
7/29/20,266,5,Newfoundland and Labrador,4,July,July-W4
7/29/20,5,13,Northwest Territories,4,July,July-W4
7/29/20,1067,2,Nova Scotia,4,July,July-W4
7/29/20,40873,11,Ontario,4,July,July-W4
7/29/20,36,8,Prince Edward Island,4,July,July-W4
7/29/20,59073,1,Quebec,4,July,July-W4
7/29/20,1268,3,Saskatchewan,4,July,July-W4
7/29/20,14,9,Yukon,4,July,July-W4
7/29/20,0,12,Nunavut,4,July,July-W4
7/30/20,10716,4,Alberta,4,July,July-W4
7/30/20,3591,6,British Columbia,4,July,July-W4
7/30/20,409,10,Manitoba,4,July,July-W4
7/30/20,170,7,New Brunswick,4,July,July-W4
7/30/20,266,5,Newfoundland and Labrador,4,July,July-W4
7/30/20,5,13,Northwest Territories,4,July,July-W4
7/30/20,1067,2,Nova Scotia,4,July,July-W4
7/30/20,40953,11,Ontario,4,July,July-W4
7/30/20,36,8,Prince Edward Island,4,July,July-W4
7/30/20,59131,1,Quebec,4,July,July-W4
7/30/20,1306,3,Saskatchewan,4,July,July-W4
7/30/20,14,9,Yukon,4,July,July-W4
7/30/20,0,12,Nunavut,4,July,July-W4
7/31/20,10843,4,Alberta,4,July,July-W4
7/31/20,3641,6,British Columbia,4,July,July-W4
7/31/20,415,10,Manitoba,4,July,July-W4
7/31/20,170,7,New Brunswick,4,July,July-W4
7/31/20,266,5,Newfoundland and Labrador,4,July,July-W4
7/31/20,5,13,Northwest Territories,4,July,July-W4
7/31/20,1069,2,Nova Scotia,4,July,July-W4
7/31/20,41178,11,Ontario,4,July,July-W4
7/31/20,36,8,Prince Edward Island,4,July,July-W4
7/31/20,59312,1,Quebec,4,July,July-W4
7/31/20,1319,3,Saskatchewan,4,July,July-W4
7/31/20,14,9,Yukon,4,July,July-W4
7/31/20,0,12,Nunavut,4,July,July-W4
8/1/20,10843,4,Alberta,1,July,July-W1
8/1/20,3641,6,British Columbia,1,July,July-W1
8/1/20,417,10,Manitoba,1,July,July-W1
8/1/20,170,7,New Brunswick,1,July,July-W1
8/1/20,266,5,Newfoundland and Labrador,1,July,July-W1
8/1/20,5,13,Northwest Territories,1,July,July-W1
8/1/20,1069,2,Nova Scotia,1,July,July-W1
8/1/20,41257,11,Ontario,1,July,July-W1
8/1/20,36,8,Prince Edward Island,1,July,July-W1
8/1/20,59458,1,Quebec,1,July,July-W1
8/1/20,1334,3,Saskatchewan,1,July,July-W1
8/1/20,14,9,Yukon,1,July,July-W1
8/1/20,0,12,Nunavut,1,July,July-W1
8/2/20,10843,4,Alberta,1,July,July-W1
8/2/20,3641,6,British Columbia,1,July,July-W1
8/2/20,435,10,Manitoba,1,July,July-W1
8/2/20,170,7,New Brunswick,1,July,July-W1
8/2/20,266,5,Newfoundland and Labrador,1,July,July-W1
8/2/20,5,13,Northwest Territories,1,July,July-W1
8/2/20,1071,2,Nova Scotia,1,July,July-W1
8/2/20,41333,11,Ontario,1,July,July-W1
8/2/20,36,8,Prince Edward Island,1,July,July-W1
8/2/20,59599,1,Quebec,1,July,July-W1
8/2/20,1342,3,Saskatchewan,1,July,July-W1
8/2/20,14,9,Yukon,1,July,July-W1
8/2/20,0,12,Nunavut,1,July,July-W1
8/3/20,10843,4,Alberta,1,July,July-W1
8/3/20,3641,6,British Columbia,1,July,July-W1
8/3/20,442,10,Manitoba,1,July,July-W1
8/3/20,170,7,New Brunswick,1,July,July-W1
8/3/20,266,5,Newfoundland and Labrador,1,July,July-W1
8/3/20,5,13,Northwest Territories,1,July,July-W1
8/3/20,1071,2,Nova Scotia,1,July,July-W1
8/3/20,41391,11,Ontario,1,July,July-W1
8/3/20,36,8,Prince Edward Island,1,July,July-W1
8/3/20,59722,1,Quebec,1,July,July-W1
8/3/20,1359,3,Saskatchewan,1,July,July-W1
8/3/20,14,9,Yukon,1,July,July-W1
8/3/20,0,12,Nunavut,1,July,July-W1
8/4/20,11146,4,Alberta,1,July,July-W1
8/4/20,3787,6,British Columbia,1,July,July-W1
8/4/20,443,10,Manitoba,1,July,July-W1
8/4/20,170,7,New Brunswick,1,July,July-W1
8/4/20,266,5,Newfoundland and Labrador,1,July,July-W1
8/4/20,5,13,Northwest Territories,1,July,July-W1
8/4/20,1071,2,Nova Scotia,1,July,July-W1
8/4/20,41495,11,Ontario,1,July,July-W1
8/4/20,36,8,Prince Edward Island,1,July,July-W1
8/4/20,59845,1,Quebec,1,July,July-W1
8/4/20,1368,3,Saskatchewan,1,July,July-W1
8/4/20,14,9,Yukon,1,July,July-W1
8/4/20,0,12,Nunavut,1,July,July-W1
8/5/20,11240,4,Alberta,1,July,July-W1
8/5/20,3834,6,British Columbia,1,July,July-W1
8/5/20,444,10,Manitoba,1,July,July-W1
8/5/20,174,7,New Brunswick,1,July,July-W1
8/5/20,266,5,Newfoundland and Labrador,1,July,July-W1
8/5/20,5,13,Northwest Territories,1,July,July-W1
8/5/20,1071,2,Nova Scotia,1,July,July-W1
8/5/20,41560,11,Ontario,1,July,July-W1
8/5/20,36,8,Prince Edward Island,1,July,July-W1
8/5/20,60000,1,Quebec,1,July,July-W1
8/5/20,1376,3,Saskatchewan,1,July,July-W1
8/5/20,14,9,Yukon,1,July,July-W1
8/5/20,0,12,Nunavut,1,July,July-W1
8/6/20,11296,4,Alberta,1,July,July-W1
8/6/20,3881,6,British Columbia,1,July,July-W1
8/6/20,474,10,Manitoba,1,July,July-W1
8/6/20,176,7,New Brunswick,1,July,July-W1
8/6/20,266,5,Newfoundland and Labrador,1,July,July-W1
8/6/20,5,13,Northwest Territories,1,July,July-W1
8/6/20,1071,2,Nova Scotia,1,July,July-W1
8/6/20,41635,11,Ontario,1,July,July-W1
8/6/20,36,8,Prince Edward Island,1,July,July-W1
8/6/20,60133,1,Quebec,1,July,July-W1
8/6/20,1387,3,Saskatchewan,1,July,July-W1
8/6/20,14,9,Yukon,1,July,July-W1
8/6/20,0,12,Nunavut,1,July,July-W1
8/7/20,11430,4,Alberta,1,July,July-W1
8/7/20,3934,6,British Columbia,1,July,July-W1
8/7/20,491,10,Manitoba,1,July,July-W1
8/7/20,176,7,New Brunswick,1,July,July-W1
8/7/20,267,5,Newfoundland and Labrador,1,July,July-W1
8/7/20,5,13,Northwest Territories,1,July,July-W1
8/7/20,1071,2,Nova Scotia,1,July,July-W1
8/7/20,41815,11,Ontario,1,July,July-W1
8/7/20,36,8,Prince Edward Island,1,July,July-W1
8/7/20,60241,1,Quebec,1,July,July-W1
8/7/20,1409,3,Saskatchewan,1,July,July-W1
8/7/20,15,9,Yukon,1,July,July-W1
8/7/20,0,12,Nunavut,1,July,July-W1
8/8/20,11430,4,Alberta,2,August,August-W2
8/8/20,3934,6,British Columbia,2,August,August-W2
8/8/20,507,10,Manitoba,2,August,August-W2
8/8/20,176,7,New Brunswick,2,August,August-W2
8/8/20,267,5,Newfoundland and Labrador,2,August,August-W2
8/8/20,5,13,Northwest Territories,2,August,August-W2
8/8/20,1071,2,Nova Scotia,2,August,August-W2
8/8/20,41894,11,Ontario,2,August,August-W2
8/8/20,36,8,Prince Edward Island,2,August,August-W2
8/8/20,60367,1,Quebec,2,August,August-W2
8/8/20,1433,3,Saskatchewan,2,August,August-W2
8/8/20,15,9,Yukon,2,August,August-W2
8/8/20,0,12,Nunavut,2,August,August-W2
8/9/20,11430,4,Alberta,2,August,August-W2
8/9/20,3934,6,British Columbia,2,August,August-W2
8/9/20,542,10,Manitoba,2,August,August-W2
8/9/20,176,7,New Brunswick,2,August,August-W2
8/9/20,267,5,Newfoundland and Labrador,2,August,August-W2
8/9/20,5,13,Northwest Territories,2,August,August-W2
8/9/20,1071,2,Nova Scotia,2,August,August-W2
8/9/20,41962,11,Ontario,2,August,August-W2
8/9/20,36,8,Prince Edward Island,2,August,August-W2
8/9/20,60471,1,Quebec,2,August,August-W2
8/9/20,1445,3,Saskatchewan,2,August,August-W2
8/9/20,15,9,Yukon,2,August,August-W2
8/9/20,0,12,Nunavut,2,August,August-W2
8/10/20,11687,4,Alberta,2,August,August-W2
8/10/20,4065,6,British Columbia,2,August,August-W2
8/10/20,558,10,Manitoba,2,August,August-W2
8/10/20,176,7,New Brunswick,2,August,August-W2
8/10/20,268,5,Newfoundland and Labrador,2,August,August-W2
8/10/20,5,13,Northwest Territories,2,August,August-W2
8/10/20,1071,2,Nova Scotia,2,August,August-W2
8/10/20,42082,11,Ontario,2,August,August-W2
8/10/20,36,8,Prince Edward Island,2,August,August-W2
8/10/20,60627,1,Quebec,2,August,August-W2
8/10/20,1450,3,Saskatchewan,2,August,August-W2
8/10/20,15,9,Yukon,2,August,August-W2
8/10/20,0,12,Nunavut,2,August,August-W2
8/11/20,11772,4,Alberta,2,August,August-W2
8/11/20,4111,6,British Columbia,2,August,August-W2
8/11/20,562,10,Manitoba,2,August,August-W2
8/11/20,177,7,New Brunswick,2,August,August-W2
8/11/20,268,5,Newfoundland and Labrador,2,August,August-W2
8/11/20,5,13,Northwest Territories,2,August,August-W2
8/11/20,1071,2,Nova Scotia,2,August,August-W2
8/11/20,42162,11,Ontario,2,August,August-W2
8/11/20,36,8,Prince Edward Island,2,August,August-W2
8/11/20,60718,1,Quebec,2,August,August-W2
8/11/20,1479,3,Saskatchewan,2,August,August-W2
8/11/20,15,9,Yukon,2,August,August-W2
8/11/20,0,12,Nunavut,2,August,August-W2
8/12/20,11893,4,Alberta,2,August,August-W2
8/12/20,4111,6,British Columbia,2,August,August-W2
8/12/20,578,10,Manitoba,2,August,August-W2
8/12/20,178,7,New Brunswick,2,August,August-W2
8/12/20,268,5,Newfoundland and Labrador,2,August,August-W2
8/12/20,5,13,Northwest Territories,2,August,August-W2
8/12/20,1071,2,Nova Scotia,2,August,August-W2
8/12/20,42233,11,Ontario,2,August,August-W2
8/12/20,41,8,Prince Edward Island,2,August,August-W2
8/12/20,60813,1,Quebec,2,August,August-W2
8/12/20,1484,3,Saskatchewan,2,August,August-W2
8/12/20,15,9,Yukon,2,August,August-W2
8/12/20,0,12,Nunavut,2,August,August-W2
8/13/20,11969,4,Alberta,2,August,August-W2
8/13/20,4274,6,British Columbia,2,August,August-W2
8/13/20,603,10,Manitoba,2,August,August-W2
8/13/20,180,7,New Brunswick,2,August,August-W2
8/13/20,268,5,Newfoundland and Labrador,2,August,August-W2
8/13/20,5,13,Northwest Territories,2,August,August-W2
8/13/20,1071,2,Nova Scotia,2,August,August-W2
8/13/20,42313,11,Ontario,2,August,August-W2
8/13/20,41,8,Prince Edward Island,2,August,August-W2
